timestamp,region,az,link_type,node_id,peer_id,rtt_ms,jitter_ms,throughput_mbps,bytes_tx,bytes_rx,packet_loss,retransmits,congestion_window,queue_depth,dwcp_mode,network_tier,transport_type,hde_compression_ratio,hde_delta_hit_rate,amst_streams,amst_transfer_rate,error_budget_burn_rate,uptime_pct,failure_rate,consensus_latency_ms
2024-01-01 06:36:00,ap-south,az2,dc,81,48,1.112969387121848,1.4942259325160068,95.17591844177284,368873,832033,0.0032478009482409,9,957,47,resilient,tier2,quic,3.8529894943737126,0.8722718700935956,5,42.934804060756285,0.0167636822793952,99.29206375921505,0.025266601666794015,6.324374245182417
2024-01-01 06:37:00,us-west,az1,metro,19,76,14.366870882620798,7.670821083414758,75.99844674673597,161723,946380,0.0445801869498183,5,817,22,optimized,tier2,tcp,2.215214570188316,0.8516623170146347,7,60.24363372221213,0.0429418885593073,97.14497013687509,0.03238545373951149,2.028461227369312
2024-01-01 06:38:00,ap-south,az1,metro,98,53,1.834866701477888,2.0389946148922014,113.12889387581713,556933,896370,0.0209342128859593,2,551,84,standard,tier2,tcp,4.401247798697267,0.4254674259109074,1,57.80009806112562,0.0866556995499866,98.75435533895748,0.025131990248776766,1.570161245474971
2024-01-01 06:39:00,us-east,az3,wan,78,74,20.18541880868673,0.3547735609022692,66.85797249268121,691504,964033,0.0090557254231007,4,61,57,optimized,tier3,udp,4.266598388618711,0.6859935105293299,9,52.98983932294908,0.0830064981611133,98.77271437042342,0.0245905661161228,3.504214317875626
2024-01-01 06:40:00,ap-south,az2,dc,67,41,1.970096474504179,3.380113839130125,85.42904635789684,391582,167505,0.0389389352290517,4,665,0,resilient,tier3,quic,2.970119019733596,0.8202549516795963,8,46.118358160681616,0.0934228486059323,95.51561934417967,0.008589455473888341,1.953800237893732
2024-01-01 06:41:00,ap-south,az1,dc,39,91,0.8721776158545057,2.233582443107622,91.7039119818877,446630,855317,0.0173346654832074,6,383,50,standard,tier2,udp,2.5985666279275845,0.3046752111535405,7,69.16207677256062,0.0391842797987041,99.51276453339783,0.013935685757057448,1.840931878963683
2024-01-01 06:42:00,eu-west,az2,dc,89,82,2.641222135528328,0.3225166000380001,93.44301954330162,310106,145216,0.0253036338141015,4,115,98,standard,tier3,tcp,1.932870961017684,0.3645259273911622,2,52.750992668905695,0.0950384404651874,97.52626186223928,0.00794263459719779,3.5069639491166433
2024-01-01 06:43:00,us-east,az2,dc,60,58,2.0378180252624585,0.0180656698084741,129.15970280222865,370983,446204,0.0371520311227688,4,65,58,resilient,tier1,udp,3.800256322448342,0.8519509946647015,1,59.27005011550191,0.0230106069055864,99.1322873305387,0.009783314781267122,1.6156968441444395
2024-01-01 06:44:00,ap-south,az2,wan,11,68,2.0274741398176483,1.568978595505568,124.80400243154544,24616,673240,0.0050560168259042,5,640,5,resilient,tier2,tcp,3.069383131214063,0.8814611640917205,1,58.72046057670213,0.0432400302849558,96.60024800515306,0.04864886902101525,1.3117513738169437
2024-01-01 06:45:00,ap-south,az3,metro,49,23,6.622491785972112,0.5527962482635411,90.71827463228942,894594,820585,0.008477687499186,5,871,20,optimized,tier2,udp,1.9413051789426887,0.3023191347221688,6,36.465759797411785,0.0773967363132602,99.477616142481,0.007655672288609922,6.443030481200643
2024-01-01 06:46:00,us-west,az1,metro,15,85,8.760346261579851,4.038447016141833,113.2579201221522,720093,576689,0.048427991306314,9,818,82,optimized,tier1,quic,2.3559510615961576,0.4926413864734918,3,59.65629336254178,0.0774516525384896,96.94600839367081,0.013463521215260383,3.631876180189193
2024-01-01 06:47:00,ap-south,az3,dc,83,36,29.43501245666636,0.577845527790018,163.23868056142842,331888,903950,0.0356772305458024,2,431,36,optimized,tier2,udp,4.527958572987007,0.7879112489089289,8,54.65173180589044,0.0652367961049167,95.05418825740149,0.029529482886929248,2.3818925422329595
2024-01-01 06:48:00,ap-south,az1,metro,61,94,5.141565314939695,2.17449119928119,63.82228443912426,307131,716168,0.0115562834295312,4,400,83,optimized,tier2,quic,4.295614167269643,0.3466073476582154,3,42.299174992996576,0.0846416339573467,99.52690988209632,0.030508928811832092,2.7135599164447837
2024-01-01 06:49:00,us-west,az1,dc,43,85,9.84110351163522,0.8466374002290392,69.86068253026336,316226,231120,0.0286893151978618,3,300,54,resilient,tier1,quic,4.9600022777317605,0.5875131374626148,5,66.83807715566066,0.0617027596660595,95.45643338393067,0.0076987064871914535,3.500592287078687
2024-01-01 06:50:00,eu-west,az3,metro,15,87,1.955786547487269,0.8625446868605879,101.42676471510158,87182,163846,0.0093993839882438,3,226,10,standard,tier1,udp,4.056493792141513,0.8677930248694947,3,71.40637919575371,0.0474071121389662,96.59656818795207,0.03968587128926062,4.422338925554441
2024-01-01 06:51:00,ap-south,az2,metro,79,21,2.9809451268253286,0.4013332156219914,181.34350221072015,13450,670059,0.0432731369831551,2,975,49,standard,tier3,tcp,2.8976804556186364,0.6903090162812271,9,50.53175150763964,0.0123235702248011,99.75030983525403,0.03926014339564125,1.8626726302194079
2024-01-01 06:52:00,us-west,az2,dc,79,72,27.118173312886363,1.3972109967556263,75.26303455574991,417416,537386,0.0224307588537463,3,383,63,optimized,tier3,quic,2.6117277148393456,0.8460127139706191,7,71.61508643409931,0.006485107389941,99.75303573468778,0.011865885210194556,3.264391135109107
2024-01-01 06:53:00,us-east,az1,dc,73,55,30.103584664708183,1.7315360336599537,82.46248189720487,12660,828844,0.0403435426698673,5,177,69,standard,tier3,udp,3.1315265991706127,0.7102978132678442,6,49.77909588521263,0.0452572777822903,97.86718944061643,0.014433315133773023,2.1099155265895537
2024-01-01 06:54:00,eu-west,az3,wan,5,56,36.14197124461111,1.739834014631163,116.7911364872339,665397,439736,0.0485957978470364,5,727,17,standard,tier1,quic,3.33132389921283,0.8970106446717367,6,53.04297473944351,0.0890440918963521,98.159186060849,0.04689939327297485,2.473191390908202
2024-01-01 06:55:00,us-east,az2,dc,83,13,6.516003205060755,3.88437633951585,128.44116818251746,881052,377816,0.0490437454212862,7,20,29,optimized,tier3,tcp,3.426328748635135,0.407852599506079,2,35.70442358250172,0.0623156202837558,97.2422276098916,0.041283572298973906,2.9456998641185
2024-01-01 06:56:00,us-east,az2,dc,88,22,1.9653551703941148,2.113102499891314,100.21893856948004,83944,596852,0.0068808129196742,6,552,18,optimized,tier2,quic,1.9667868245868088,0.3066843149674462,5,53.12442809445987,0.0083101528616985,96.46605385849033,0.03488985165312619,2.7092198452743843
2024-01-01 06:57:00,us-west,az1,dc,29,7,3.382815885895916,2.69597761944628,106.83545218214692,756889,344930,0.0472402984429631,3,579,29,resilient,tier3,quic,2.2126411643021813,0.387154113432292,3,48.292331809477325,0.0538137837169095,96.64332272684958,0.004111661075530027,3.9266374507888058
2024-01-01 06:58:00,ap-south,az1,dc,62,24,5.32376668069553,0.781492516161654,99.57193039347172,410414,110120,0.0135144665896977,8,295,16,optimized,tier3,quic,4.455467503625498,0.6161898629972111,8,42.28095466451604,0.0478413852891814,98.36259228038519,0.020913204045128787,3.4678793872752203
2024-01-01 06:59:00,us-west,az3,metro,60,61,4.19898381264523,1.0918199939772089,105.40244398390335,103318,15508,0.0179811147537465,7,551,60,resilient,tier3,quic,2.361894771472844,0.488689212903712,4,62.69018709234361,0.0823258581808917,98.7618726471884,0.027965093603841352,1.278791377221802
2024-01-01 07:00:00,us-west,az1,metro,69,5,8.275688581107502,0.0369239708958195,56.44829418950876,635336,600206,0.0031496277297913,5,95,5,standard,tier3,tcp,4.35176104048622,0.3613247946607556,7,51.001288321250335,0.0416262437244438,98.95789521862925,0.009370564399188847,1.3786274413031647
2024-01-01 07:01:00,us-west,az2,metro,22,50,15.662690040035413,0.1648279355318968,105.23363442804752,69597,852691,0.0322798716255546,7,915,17,standard,tier2,quic,2.49340413047199,0.3358134899452888,1,57.990747957660105,0.0162504531720071,98.94809071397277,0.02241132910541123,2.259495724467783
2024-01-01 07:02:00,us-west,az2,dc,13,62,2.640562112922127,0.9726551170640956,101.07900351503687,870222,622142,0.0322058623685475,6,495,13,standard,tier1,udp,4.115445551261402,0.3143495310765256,5,29.095059273863907,0.0998768770840213,95.45603051524346,0.0300512938744345,6.782275270129679
2024-01-01 07:03:00,eu-west,az2,metro,50,55,50.27437346916569,0.4707706909131198,110.91750833874464,298203,31568,0.0388519483425402,2,267,4,resilient,tier2,udp,1.8385849400439955,0.3603468229268558,9,61.91458290909215,0.0782093002134556,97.4721015235129,0.016368834005769963,1.7757166425892674
2024-01-01 07:04:00,ap-south,az2,wan,47,26,7.960330019391919,3.3528591029223502,83.78963241957092,394907,35804,0.0473130048693264,9,619,3,optimized,tier2,udp,3.679173232254481,0.7286457640233304,4,50.648414996915896,0.0011567410362643,95.28779380008322,0.03904724094752436,2.449511569253744
2024-01-01 07:05:00,us-east,az3,dc,29,10,28.72835108856957,2.2570288210231384,115.02348063427355,774921,831193,0.0214083303298612,5,666,8,resilient,tier2,udp,4.325324798741808,0.7759978318588778,8,48.58635172763418,0.0974996712779658,97.74764441161868,0.042022479081940275,2.0788752172706637
2024-01-01 07:06:00,us-east,az3,dc,80,11,11.284436699244257,7.033585506130934,124.3801262235634,123093,32960,0.0203717086582978,3,709,34,standard,tier1,quic,3.071137470078708,0.7564030695062025,7,49.04408773620703,0.0575046932955788,97.20765250686688,0.016180473471703538,2.060560035930687
2024-01-01 07:07:00,ap-south,az1,wan,17,40,63.82821331652925,4.361336120515446,175.7392521293656,442460,522715,0.0319557467736367,2,105,42,standard,tier1,quic,3.691256236766334,0.6469476956489701,3,35.06834896652761,0.0110133093596704,99.43852091379149,0.04193285772462286,2.9716574821671373
2024-01-01 07:08:00,us-east,az1,dc,20,11,2.309107658251265,7.602844605138616,85.96254317495941,141635,778140,0.0333705170069764,2,10,65,standard,tier2,quic,4.713110712722939,0.6119712286672887,3,70.28510264909683,0.038571613071996,96.7545750627604,0.005178828305150752,5.47607518967401
2024-01-01 07:09:00,ap-south,az1,dc,78,94,4.420626063877509,0.9091273072949836,70.63518855127538,906222,317556,0.0222621173545352,8,373,71,standard,tier2,udp,4.845558627468272,0.8998940745437984,1,48.121152335736,0.0016559378771797,95.58533508213803,0.04188645493113282,3.414339967915276
2024-01-01 07:10:00,us-east,az3,dc,6,4,4.435211618303309,1.3247561386332136,105.28372437758073,448661,292712,0.0459664159348345,5,579,41,optimized,tier2,tcp,4.247073318858701,0.8398545916708691,6,39.98370836925213,0.0460998807848904,95.71495841026417,0.00763752158338083,1.8189047228214454
2024-01-01 07:11:00,us-west,az2,dc,22,2,8.871355612617537,0.932424038089362,115.57597503599872,829531,579145,0.0026086600800486,2,566,27,standard,tier3,udp,1.5643802389958643,0.4881256345098128,3,43.17545071429815,0.0159932721391548,98.80755315858737,0.004146357625486302,10.76838746652269
2024-01-01 07:12:00,us-east,az1,dc,9,77,8.379154063028693,6.665530023929079,103.56876589529362,711910,763012,0.0378200818251391,1,124,80,standard,tier3,tcp,2.628143032038837,0.4399474082688357,7,59.6959297497697,0.0056538564336867,98.0910903165813,0.03208877022205056,2.8271994003432197
2024-01-01 07:13:00,ap-south,az2,dc,32,39,10.90094591915905,1.0307006697337728,103.82919384432805,562623,882468,0.0103971481829491,8,68,71,optimized,tier3,udp,1.9730884596333815,0.520609429754067,3,76.50118415193106,0.0810178203605884,95.50561338061395,0.02359686828776472,2.0368194983551615
2024-01-01 07:14:00,ap-south,az1,metro,88,81,8.49908713592999,0.2483209305855964,83.37071096405509,18998,51526,0.0247664698395089,6,770,91,resilient,tier1,udp,4.456602696532476,0.6030317323882064,3,26.08832917628344,0.0054395159449979,95.42053403057498,0.045394530020641644,5.507155173247038
2024-01-01 07:15:00,ap-south,az1,dc,33,23,12.901680874882665,0.5767243234681688,53.21469845330593,652799,288303,0.0425746462809461,5,425,93,optimized,tier1,tcp,3.047281094809785,0.4681123170629835,3,74.0447345257928,0.0544741011131756,98.5048456572956,0.01815945980454246,2.149993225120991
2024-01-01 07:16:00,ap-south,az1,wan,77,45,4.554561733160815,1.1061450440776903,137.36035050899153,339522,621929,0.0164802907798979,5,815,72,standard,tier2,quic,3.36836478373705,0.6214912191374671,7,65.46750788096692,0.0763900051288901,95.36381503182096,0.014357613171881434,6.242974974448474
2024-01-01 07:17:00,ap-south,az1,dc,99,74,11.793819601893787,1.8476077396604824,148.40706226988937,638478,262899,0.0449842358222348,5,325,18,standard,tier1,udp,4.653015265023657,0.6194169910113448,9,36.71232714792029,0.0832881072437923,99.10930029645178,0.02503674530720992,1.7588823950126824
2024-01-01 07:18:00,eu-west,az1,wan,70,77,123.34800046175584,1.9251221524831936,77.97437389827849,243621,215839,0.0225341682766251,5,693,74,resilient,tier2,quic,3.953801595209164,0.4555563344652764,4,62.42858518431152,0.0834049170193853,98.53121113578248,0.022797309288433067,5.556759943690472
2024-01-01 07:19:00,eu-west,az2,wan,49,42,7.422422147726959,2.844121791508501,81.79608565098732,388266,607944,0.0351376326447741,3,77,16,optimized,tier1,quic,2.1395190771803483,0.3457442288528333,7,57.02841929310798,0.0418498438418766,95.4067439032095,0.017221402310859415,3.005740114909943
2024-01-01 07:20:00,us-east,az1,metro,30,42,1.7431859739168405,2.087491561597949,52.54021131181864,488241,850757,0.0361340478702999,5,773,59,standard,tier1,udp,1.6586904092533146,0.5756177117439487,7,55.48925083041559,0.0141853648239825,95.42418857042595,0.03468706493491643,5.183736438149801
2024-01-01 07:21:00,ap-south,az2,wan,16,29,3.946762929806997,1.3527138815571542,88.08879488305547,660659,475920,0.0130406755360233,6,241,31,resilient,tier1,udp,3.19231695714002,0.5766923773905772,7,70.59936039909445,0.0407395786345825,99.93319789250587,0.037978091695695416,7.034895627997638
2024-01-01 07:22:00,us-east,az3,metro,65,16,4.666773904635448,0.0612721589841495,110.2586788621742,6288,910944,0.0450328794054393,5,219,75,resilient,tier3,tcp,4.120292856273949,0.3103223324267974,3,42.13905074265288,0.0087294509720731,96.8713539787806,0.04264919845150683,1.5429502874367729
2024-01-01 07:23:00,ap-south,az1,wan,82,67,3.046921928845625,2.375073133797442,80.66011585217979,556164,886146,0.0062305579932875,7,854,33,resilient,tier1,quic,3.1647071169047485,0.7387022916174542,3,60.803383810594056,0.0772259222746587,96.85321073533446,0.048642830235517145,5.144282533953926
2024-01-01 07:24:00,ap-south,az2,dc,86,60,8.349655467820009,0.1786639736161201,122.56073780920758,801455,596416,0.0295035560576147,3,964,76,standard,tier3,tcp,2.813132821124019,0.5183200149222519,5,26.13922549125056,0.0548955337104195,99.06399783628751,0.013332809606625223,1.343862657860353
2024-01-01 07:25:00,eu-west,az3,dc,90,4,16.428292178020886,1.2652761798720509,71.8009566153803,364465,548237,0.0464504200058515,6,524,67,resilient,tier2,udp,1.6491653517464622,0.6409057142179164,7,65.8507264188994,0.0847670716519167,99.7362428869193,0.03580467412449808,1.6102795901148017
2024-01-01 07:26:00,eu-west,az3,metro,14,16,2.0134310744200725,4.534362909584036,118.85376937934252,192248,565593,0.0015496661156307,3,686,72,resilient,tier1,udp,1.8389049980429784,0.3082120517671672,2,35.0617421007402,0.0494793642739517,99.93000531911436,0.019712911774787262,1.819015226126547
2024-01-01 07:27:00,us-west,az3,dc,56,41,1.3575448600649656,1.8170364990155383,109.2819563823187,329584,928200,0.0265625532646694,5,247,18,resilient,tier3,quic,2.705759767117072,0.3585095484671898,2,65.45114825030254,0.0787152829963824,98.7668909262947,0.03385409859755541,3.4966952847235344
2024-01-01 07:28:00,eu-west,az2,wan,37,6,87.70592367544435,0.4437006699695748,89.70656018731609,779102,553933,0.0123218934684686,2,550,36,resilient,tier1,udp,4.529481655034449,0.4929812501639241,5,42.49720146535307,0.031970264173313,96.88129792765457,0.023799084517461017,2.7635274863947568
2024-01-01 07:29:00,us-west,az1,wan,49,42,2.89305481230912,3.300084532614711,92.40380198869332,607697,460187,0.0096228375570053,3,450,67,optimized,tier1,quic,2.7315804195760607,0.8800569104782512,6,45.24000256561667,0.0095443626999773,95.41750358349334,0.049688655138396584,2.5003530900432356
2024-01-01 07:30:00,us-west,az1,dc,78,57,30.369234224061696,0.7145191538263037,121.33939378409796,617953,809271,0.0116883241315027,7,721,56,standard,tier3,udp,1.9134764376982207,0.8357343913638065,9,55.68216019929942,0.0792857157599195,98.88573457963719,0.036445106789537496,2.924482785303805
2024-01-01 07:31:00,us-west,az2,wan,90,28,15.817882006162092,1.7220471736544527,181.6756183745914,266998,307167,0.0451343566491686,7,617,72,resilient,tier1,udp,3.909916456760019,0.8864481126384203,4,52.48970291121517,0.000116993049186,97.79202124867902,0.04762456502171623,3.6533508759330995
2024-01-01 07:32:00,us-west,az1,dc,50,23,4.04075978628784,2.0203726643004614,96.21583878537012,136171,683746,0.0212757933751367,7,440,67,standard,tier1,quic,4.069964040858137,0.5631526689698089,4,76.14253654109208,0.0561730695026399,97.12111004623488,0.04174847747405929,3.7966688428395337
2024-01-01 07:33:00,us-west,az2,dc,36,76,3.360864335673146,2.6269913068434128,129.84447120027176,81532,140423,0.011794783337314,10,295,83,standard,tier1,quic,3.121601751420772,0.3140037655005913,3,55.12167410592047,0.076414802979622,99.53177192547368,0.04514505055816856,4.697748812035201
2024-01-01 07:34:00,us-east,az1,metro,52,42,4.036836327766949,0.1343802167598786,148.91624285108043,242222,513471,0.0463778737469594,5,694,29,standard,tier2,tcp,2.1008925324815504,0.5581918032014193,6,42.393625299980535,0.0223335064766157,95.55598741153075,0.04072095986073375,6.753206346409247
2024-01-01 07:35:00,eu-west,az3,dc,23,95,4.749394298554921,3.851960015079981,80.23633429707722,557975,668009,0.0160808665629242,6,223,53,standard,tier2,tcp,3.774224782485602,0.5594503319303802,3,44.20969535389829,0.0130067909829509,97.4631255214543,0.02295795651879557,2.6894018647543056
2024-01-01 07:36:00,us-west,az1,metro,66,12,13.725482140789246,0.2417388168842241,73.43740604011415,657263,53033,0.0361733286265891,6,50,17,standard,tier2,tcp,2.537931909203994,0.8866539086123477,1,57.04703065991701,0.0287749729275981,95.0567682238371,0.01258942266734422,2.0947946279160568
2024-01-01 07:37:00,ap-south,az2,metro,71,96,1.8354680814069184,0.1986109470088256,100.31785775679404,218645,658555,0.0268586269600029,4,77,29,optimized,tier1,udp,3.294223157676018,0.3699449514031978,2,43.73908125406904,0.0228739141379412,97.34330320997063,0.01851600877252611,3.694214933573286
2024-01-01 07:38:00,eu-west,az2,dc,45,89,26.62521423593061,1.2208667541654854,105.32207560994884,741051,898080,0.0339582869912271,5,226,62,optimized,tier2,tcp,4.273450608871286,0.3673043454444415,9,48.40736958846146,0.0165579176909546,95.2815163784092,0.0010118116319975223,1.5339906256359512
2024-01-01 07:39:00,eu-west,az3,metro,86,64,3.899430456120237,0.9310086564785937,115.15217693081686,440942,249893,0.0091338120166459,3,153,72,optimized,tier2,quic,4.775446015582457,0.547449577592884,1,70.38528344142311,0.0538386256366637,95.59408958134036,0.02619965837323336,1.9360463582488943
2024-01-01 07:40:00,us-west,az2,metro,28,58,1.710410042657143,0.1123232485216249,76.09535008610406,79957,970690,0.0339263696402296,7,545,30,resilient,tier3,udp,2.6614284156563244,0.6992053995931452,2,42.84529473714244,0.0513984323880714,95.58763123388553,0.025252890013520435,4.480302082111461
2024-01-01 07:41:00,us-east,az1,dc,20,51,8.891194071339566,0.3630450018087906,122.3635929515652,694445,725565,0.0452910743038866,4,311,95,standard,tier2,quic,2.9129438583713965,0.7910436451745821,9,25.1497977164618,0.0604416706297721,98.24605151058032,0.02626252324152441,2.554702587041567
2024-01-01 07:42:00,us-west,az1,dc,49,29,81.73755475920231,1.1568298355001607,66.52136077465096,210288,596430,0.0050452536671604,5,550,40,optimized,tier2,udp,3.796477080679428,0.6872564967002168,6,49.08017343297119,0.0664403791065996,98.73022439632712,0.0487015612486032,1.4857263404462264
2024-01-01 07:43:00,us-east,az3,wan,57,19,3.191026403950452,3.533027817192956,99.45380794698605,44981,988647,0.0163265289107935,8,695,23,standard,tier1,quic,2.371163914214358,0.8411708231370214,8,49.71658034072682,0.085529541247186,97.9168438254858,0.04557270017274197,1.290588695423164
2024-01-01 07:44:00,ap-south,az2,wan,82,86,8.405343337446173,0.2586334408292474,109.45678323093944,687511,204439,0.0486302228533458,3,534,72,optimized,tier2,udp,2.623506322552021,0.5117246644745352,8,28.56927218878868,0.0248746885907893,99.8108627423727,0.0080856389165054,2.7853076656877076
2024-01-01 07:45:00,eu-west,az3,dc,88,88,8.511421791757105,0.2208139534719045,58.83694187872702,707659,56506,0.0112598219781692,7,881,11,resilient,tier2,udp,4.850471025902634,0.705539281593911,3,48.57159462496958,0.0992026278264879,96.87435289761852,0.01844412607779446,4.811208348554851
2024-01-01 07:46:00,ap-south,az1,dc,97,97,48.6835286233663,3.267762482153767,112.82565290429056,330779,570990,0.002977839873376,4,261,65,standard,tier2,tcp,4.764546369614695,0.6132452104367649,9,83.83003713804652,0.0715764125410474,96.42856043140931,0.021197808973163097,4.779198663190488
2024-01-01 07:47:00,us-east,az3,wan,59,45,2.8903748426817097,1.3557902383645046,93.23285838183496,629124,359466,0.0027529468891157,4,868,71,optimized,tier3,quic,1.8791134460451449,0.4519498750859387,3,24.11827272710528,0.048933632560595,99.34299564094731,0.018026645892582387,2.8732398234828094
2024-01-01 07:48:00,us-east,az2,metro,26,54,18.845041177134316,0.8933532529333384,86.35508811948603,444394,888601,0.0137649636961755,3,625,61,optimized,tier1,quic,2.150254993299459,0.6570469500032228,5,58.7310194249454,0.0200823994193631,96.11797919259726,0.039924798180195654,7.4220456225037
2024-01-01 07:49:00,ap-south,az3,dc,19,80,1.7801324469811164,1.237392062892424,109.1908235794827,716372,413411,0.0247436625942898,3,940,43,resilient,tier3,udp,3.2202997548165158,0.7362295832252833,9,52.224281033713886,0.009154908192585,99.81611269720305,0.026201883493379347,2.5794851300693753
2024-01-01 07:50:00,us-east,az2,metro,13,66,9.228728412315585,1.0581376781995846,56.16093187975211,884870,306953,0.0134413708802796,3,102,85,standard,tier3,tcp,2.275580189441416,0.8285269078782767,2,47.17283446904048,0.066207006060952,95.06077237344908,0.028604990848581254,2.5363250136030175
2024-01-01 07:51:00,ap-south,az2,dc,74,72,15.438674735592048,3.045549756395136,112.048626629377,373055,308304,0.0140451449281006,6,75,88,standard,tier2,quic,2.0117617029799373,0.7108589060399713,5,53.77129098435032,0.0081850539810217,99.8493941335382,0.04265067794939628,0.752978988816642
2024-01-01 07:52:00,eu-west,az1,metro,62,13,20.164518750604373,0.0187422692971631,63.9480973425968,528422,241470,0.0415712811311456,6,236,10,standard,tier2,quic,1.945070757574808,0.7131637858628008,3,60.85250074557563,0.078514195134903,95.21579955975288,0.040296407670767934,2.173455995705083
2024-01-01 07:53:00,ap-south,az1,dc,14,94,1.880991330805407,1.135351388968405,110.61559472925252,807039,348204,0.0383470100518394,6,884,91,standard,tier1,tcp,4.49597792042184,0.3478515058215038,6,41.33912171614251,0.0497395384696677,99.45571556849036,0.006610576141014984,4.1620490681166755
2024-01-01 07:54:00,eu-west,az1,dc,73,65,0.9871523223148692,0.3459816512502537,103.2378518896291,604311,641362,0.0155423083933325,2,531,59,optimized,tier2,quic,4.640004087177601,0.5151289692756847,2,11.112833912772196,0.0624015397626009,97.6385055454315,0.035695729204181716,5.941613137230215
2024-01-01 07:55:00,ap-south,az2,dc,11,12,6.065105551754658,0.7371649650345831,145.09208823727096,455755,879914,0.0172443779565962,6,504,80,standard,tier2,udp,1.5078884198779956,0.6163320548518845,8,55.69835515492518,0.0689728260200096,99.9648239805965,0.02177180644510178,1.7947804153330107
2024-01-01 07:56:00,us-east,az3,wan,67,71,4.179347658641775,0.2379526845588846,145.1303522246269,45834,927295,0.0484836507542132,5,25,13,resilient,tier1,quic,3.873949393585527,0.6713315565154184,7,38.3027128793283,0.0784612937868469,95.368982823677,0.014732445153125023,3.425084574337439
2024-01-01 07:57:00,ap-south,az2,metro,12,14,1.7870681001391666,1.1136975953615815,123.101816836681,375645,754370,0.0475077845638174,5,775,44,resilient,tier3,quic,2.5352147952500834,0.551407741860322,4,53.35107248246023,0.098541572064094,97.7692714220066,0.0025009410451093173,4.5879785139623666
2024-01-01 07:58:00,us-east,az1,metro,35,42,2.002448463179705,2.0616930947635224,97.81910497814678,428544,641161,0.0486549594896926,3,14,44,optimized,tier2,tcp,2.157145831774132,0.8461102322369622,4,45.84025936543394,0.0787688965728501,99.8465126780955,0.02436247801727255,2.7335580526257335
2024-01-01 07:59:00,ap-south,az1,metro,39,99,4.58097691170487,2.167013311917745,99.62932039295085,111775,493146,0.0469599931244138,3,425,49,optimized,tier1,quic,2.284551082276104,0.3816328238618538,8,50.44764317762157,0.0925982747519758,97.61548922085075,0.01777183403622657,0.8679334578152353
2024-01-01 08:00:00,ap-south,az3,dc,32,92,40.82079267541472,3.1865753362112685,65.72345701437484,879950,723218,0.0314043549350668,4,596,32,resilient,tier3,tcp,4.717006653813188,0.7597984125809432,1,43.31085396180065,0.0774442531978391,98.14699319067631,0.012575651983820041,3.076045980833772
2024-01-01 08:01:00,us-west,az1,wan,14,76,2.156006914436911,3.3749221686515574,46.097947510154285,966878,713212,0.0154162985238435,2,815,43,resilient,tier1,udp,1.7095087296244886,0.5938363330725045,2,52.44458662002421,0.0590337807463411,98.47874344492308,0.03473358647984788,3.977745939612795
2024-01-01 08:02:00,us-east,az1,dc,65,48,18.02026637974696,1.821280718880464,132.33852610313633,753148,678387,0.0484748068507456,7,521,40,optimized,tier3,udp,2.8558111633093475,0.3353072202631457,5,52.23703289723807,0.0863560431724683,97.27270532383886,0.03847426936577936,1.692638497333175
2024-01-01 08:03:00,us-west,az1,wan,27,24,1.696785451069457,0.8712816896581952,87.00084114926148,251510,795655,0.0371409133774648,9,109,84,optimized,tier2,udp,4.536133724087437,0.4477840171550576,6,45.61982289393108,0.0899525416228589,98.13779040042031,0.012239475951471242,2.3938973652604214
2024-01-01 08:04:00,us-east,az3,dc,60,65,3.4776699712770136,0.1053579498119382,73.45672127704816,713417,991894,0.0355623071404228,6,361,4,optimized,tier1,tcp,4.594930676428992,0.4011492869335828,5,37.26918891616637,0.0069032320507432,97.9215715596155,0.002472371833967363,1.52539284312618
2024-01-01 08:05:00,us-west,az2,dc,43,17,1.5964585966359897,0.0730582515071496,46.81114620802704,56240,788824,0.0398809631319667,0,427,58,standard,tier3,udp,3.1001916824744025,0.3244049326806836,1,59.76103116404988,0.0024739899778803,99.50579005245494,0.042437635028261755,0.7519587770479911
2024-01-01 08:06:00,eu-west,az1,metro,65,38,64.8916172769111,0.2404139274025893,103.94950375021206,170090,238013,0.0299234051110646,5,349,37,resilient,tier2,quic,3.827374429800954,0.6742812344925432,5,51.59353704034205,0.0782421610749562,95.22723190170728,0.0004979870602151659,4.5426121312050665
2024-01-01 08:07:00,ap-south,az3,metro,55,28,19.22921511051533,8.24937223542174,92.01574059533048,654176,231753,0.0291629909859095,10,39,96,optimized,tier1,udp,2.2835144621049643,0.6029029507507608,5,47.721540973493646,0.0475796399377376,96.40481594796115,0.0468556246960736,2.713191814313145
2024-01-01 08:08:00,us-east,az1,wan,93,33,14.900190702313637,3.083347631600444,79.49844772749857,526321,245310,0.0180665867257763,7,863,31,resilient,tier1,udp,4.586703809919113,0.7418146076351675,3,39.81251684649129,0.0551684641163755,99.7520574203828,0.031380993699135294,6.042618825462448
2024-01-01 08:09:00,us-east,az3,metro,88,24,14.15878023151607,1.0379583877534166,77.9825987651202,634009,503070,0.0075368802398931,5,379,17,resilient,tier3,tcp,3.443884097357971,0.4009346293227194,8,59.236937122758334,0.0808804271231015,99.45131891945458,0.016092331760066015,4.173108058495194
