timestamp,region,az,link_type,node_id,peer_id,rtt_ms,jitter_ms,throughput_mbps,bytes_tx,bytes_rx,packet_loss,retransmits,congestion_window,queue_depth,dwcp_mode,network_tier,transport_type,time_of_day,day_of_week,bandwidth_mbps,latency_ms
1762317655,ap-southeast-1,ap-southeast-1a,dc,1740,2483,47.70072629999356,5.539686514771495,502.81035649701596,4560537343,4776198645,0.02711743821876847,34,1057,62,standard,Economy,quic,22,1,502.81035649701596,47.70072629999356
1762317715,us-east-1,us-east-1c,wan,1113,2368,51.09679798048698,5.1174931264467824,344.8395817139157,2353425447,2171880026,0.03322540337389271,38,528,92,standard,Standard,tcp,22,1,344.8395817139157,51.09679798048698
1762317775,us-west-2,us-west-2a,wan,1680,2564,49.4656374278851,11.61435612474634,388.9373188207113,2749704013,2731539602,0.031147547645560564,40,738,69,standard,Standard,tcp,22,1,388.9373188207113,49.4656374278851
1762317835,ap-southeast-1,ap-southeast-1a,dc,1980,2722,49.23299598138673,6.378624069886044,386.1593350055538,2751005266,2698096513,0.03182496919368023,32,556,71,reliable,Standard,tcp,22,1,386.1593350055538,49.23299598138673
1762317895,us-west-2,us-west-2b,wan,1598,2833,56.62055402008053,7.361714146792328,415.3703348904549,2696958570,2695525066,0.0293492138046257,33,755,64,turbo,Economy,tcp,22,1,415.3703348904549,56.62055402008053
1762317955,us-east-1,us-east-1c,metro,1679,2813,60.34526707972526,8.22848885708779,440.7868606269647,3187158076,2921942967,0.028587187571427915,33,786,58,standard,Premium,quic,22,1,440.7868606269647,60.34526707972526
1762318015,us-west-2,us-west-2b,dc,1717,2011,50.024058645824546,8.196651881278923,443.02367441798714,3173153496,3008680121,0.028010612464127185,33,887,58,turbo,Economy,quic,22,1,443.02367441798714,50.024058645824546
1762318075,us-east-1,us-east-1b,metro,1886,2753,59.60337008771127,7.832860248598683,370.846128071553,3021091892,3322091576,0.03334128013377128,35,797,71,standard,Premium,tcp,22,1,370.846128071553,59.60337008771127
1762318135,us-east-1,us-east-1c,metro,1505,2472,47.800593993787935,7.652694055279288,391.6439143106793,3200930324,3277134309,0.033278733512722584,48,829,69,turbo,Standard,tcp,22,1,391.6439143106793,47.800593993787935
1762318195,us-west-2,us-west-2b,dc,1500,2652,55.19515636966575,6.710595988334897,414.12899752441484,3320498923,3420534480,0.029446175655356635,36,588,64,standard,Premium,udp,22,1,414.12899752441484,55.19515636966575
1762318255,ap-southeast-1,ap-southeast-1b,dc,1649,2149,58.96454089714451,6.824577175927147,387.5654436908225,3206123535,3265533554,0.031722366431930854,34,645,73,turbo,Standard,quic,22,1,387.5654436908225,58.96454089714451
1762318315,eu-west-1,eu-west-1a,metro,1504,2283,43.74101218356568,7.8388259627087,480.36727880099954,3082928630,3227664013,0.02699373097364833,32,1034,61,turbo,Premium,quic,22,1,480.36727880099954,43.74101218356568
1762318375,us-west-2,us-west-2a,metro,1223,2141,52.75314527600511,9.284881185764274,424.54874758191244,3604275781,3806797663,0.030199990696101773,35,710,60,standard,Standard,quic,22,1,424.54874758191244,52.75314527600511
1762318435,us-east-1,us-east-1c,metro,1090,2207,56.74239123730329,5.970790628682387,436.74388930249074,4051235139,3655291886,0.029352808548932206,34,973,56,standard,Premium,tcp,22,1,436.74388930249074,56.74239123730329
1762318495,us-east-1,us-east-1c,dc,1752,2295,38.67394359218409,5.43205154123863,433.14406343337055,3586313396,3529237580,0.028587584220963705,32,835,81,standard,Economy,quic,22,1,433.14406343337055,38.67394359218409
1762318555,ap-southeast-1,ap-southeast-1b,metro,1145,2098,58.74358066479541,8.176122378519405,458.6736928742661,3286790831,3595936224,0.027410515089192237,30,939,64,standard,Premium,quic,22,1,458.6736928742661,58.74358066479541
1762318615,ap-southeast-1,ap-southeast-1c,dc,1117,2055,56.315842982695976,5.80618619783564,409.0510779351852,2971692789,3063430106,0.029728047798646254,31,763,63,turbo,Standard,tcp,22,1,409.0510779351852,56.315842982695976
1762318675,us-west-2,us-west-2a,wan,1973,2228,61.82571810847634,11.489605411083849,335.15840260220756,2916214191,3144118330,0.035782211732609384,39,711,84,reliable,Standard,tcp,22,1,335.15840260220756,61.82571810847634
1762318735,us-west-2,us-west-2b,metro,1417,2589,51.937183724644576,6.662114161254774,419.984397587632,2789615156,2722184173,0.02973855541545611,35,888,64,turbo,Premium,udp,22,1,419.984397587632,51.937183724644576
1762318795,ap-southeast-1,ap-southeast-1c,dc,1852,2632,48.0147798266528,6.875331622304778,367.43215531040846,2742421376,2529693383,0.035364830997974446,39,613,83,standard,Standard,tcp,22,1,367.43215531040846,48.0147798266528
1762318855,eu-west-1,eu-west-1b,metro,1397,2967,56.58004693698437,6.050625176734936,421.80535689200786,2906372216,2714902594,0.02950633691827742,35,964,65,standard,Standard,tcp,23,1,421.80535689200786,56.58004693698437
1762318915,us-east-1,us-east-1c,metro,1006,2016,50.70932877705492,5.685164769876155,477.55439191725037,3305157424,3199346294,0.026926857976488063,28,896,65,turbo,Standard,quic,23,1,477.55439191725037,50.70932877705492
1762318975,us-west-2,us-west-2b,dc,1869,2949,49.65306004960273,5.22324953588649,510.15034455117745,3215261922,3504870568,0.026049773884310977,30,1051,52,reliable,Economy,tcp,23,1,510.15034455117745,49.65306004960273
1762319035,us-west-2,us-west-2a,dc,1837,2739,57.97304643517983,6.410351490804393,449.29976981629875,4081290162,4464260564,0.02913066318904495,35,960,55,reliable,Premium,tcp,23,1,449.29976981629875,57.97304643517983
1762319095,eu-west-1,eu-west-1a,wan,1437,2448,55.6264272888408,6.918753070101323,463.6778416094439,3379775706,3624294328,0.02707896677627451,33,892,61,turbo,Economy,tcp,23,1,463.6778416094439,55.6264272888408
1762319155,us-west-2,us-west-2c,dc,1628,2008,57.938840174885186,9.380961313031994,533.3469382112576,4004917583,4052989157,0.023672727819835565,29,1087,55,turbo,Economy,tcp,23,1,533.3469382112576,57.938840174885186
1762319215,ap-southeast-1,ap-southeast-1c,dc,1722,2189,52.75557864667129,6.801510446520202,460.2738499539241,2932879153,2969053067,0.027089234135089565,31,844,60,reliable,Premium,tcp,23,1,460.2738499539241,52.75557864667129
1762319275,eu-west-1,eu-west-1b,metro,1533,2098,42.62792047661864,4.823446679812805,578.3203466885154,3811340035,4066653545,0.022721123286970107,23,1259,66,turbo,Standard,tcp,23,1,578.3203466885154,42.62792047661864
1762319335,us-west-2,us-west-2a,dc,1587,2067,50.23233210240273,5.114527684197731,476.5116732610729,3331372550,3036052437,0.02775362344819119,31,916,61,standard,Standard,quic,23,1,476.5116732610729,50.23233210240273
1762319395,eu-west-1,eu-west-1a,dc,1284,2415,59.06841421160779,7.852403995877812,360.1980530217048,2460304977,2421576019,0.032074848164527214,34,531,64,turbo,Standard,quic,23,1,360.1980530217048,59.06841421160779
1762319455,us-east-1,us-east-1b,dc,1330,2312,55.78411899322877,6.6684176964522965,485.9032720347223,4340124663,4449832098,0.026002478023733927,30,1095,59,turbo,Standard,tcp,23,1,485.9032720347223,55.78411899322877
1762319515,us-east-1,us-east-1b,wan,1568,2504,44.30012473162468,12.745075420139361,467.29411022363456,4338789341,3988026723,0.027232889718977617,33,1221,55,standard,Standard,tcp,23,1,467.29411022363456,44.30012473162468
1762319575,eu-west-1,eu-west-1c,dc,1439,2619,49.4064966417142,7.966723459890554,512.723828683633,4734336351,4342632578,0.02514421212119471,29,980,54,turbo,Standard,tcp,23,1,512.723828683633,49.4064966417142
1762319635,us-east-1,us-east-1b,metro,1644,2284,58.952945358042165,9.199597292553376,481.8952585429936,3355674374,3175820632,0.0266445208015687,28,902,61,standard,Premium,udp,23,1,481.8952585429936,58.952945358042165
1762319695,us-east-1,us-east-1c,dc,1328,2014,51.73328605597205,5.1979495794789985,441.313391780307,2952335308,3002352121,0.03201331086948933,34,723,66,standard,Standard,tcp,23,1,441.313391780307,51.73328605597205
1762319755,us-west-2,us-west-2c,metro,1158,2782,60.303995316094145,9.0387123275395,387.0212791650274,3238503084,3457210053,0.03209339122401111,35,707,80,standard,Economy,tcp,23,1,387.0212791650274,60.303995316094145
1762319815,us-east-1,us-east-1c,metro,1201,2289,55.5763362303203,5.990499138011821,437.78502811519445,3138941909,3202599165,0.028230870663303296,33,1027,63,reliable,Premium,tcp,23,1,437.78502811519445,55.5763362303203
1762319875,eu-west-1,eu-west-1c,metro,1001,2408,59.493794619173364,7.712172191050256,405.7101682690307,2624485712,2710646876,0.030061927029216493,35,678,61,turbo,Standard,tcp,23,1,405.7101682690307,59.493794619173364
1762319935,eu-west-1,eu-west-1c,metro,1139,2036,49.99069636753736,6.185389446962679,419.21001848925954,3379170491,3257651543,0.029463271601394125,37,910,60,standard,Standard,quic,23,1,419.21001848925954,49.99069636753736
1762319995,us-east-1,us-east-1a,metro,1654,2187,47.08973608964579,6.404387466415583,477.66511120052616,3405538520,3341300784,0.026495297060921307,30,950,53,turbo,Standard,tcp,23,1,477.66511120052616,47.08973608964579
1762320055,eu-west-1,eu-west-1b,wan,1230,2567,48.51478865075814,5.1379348671939375,531.731416197066,3878685904,4100579219,0.024954954544640643,27,1144,47,turbo,Standard,udp,23,1,531.731416197066,48.51478865075814
1762320115,us-west-2,us-west-2b,dc,1966,2714,43.940402690266204,5.6149332634158435,467.96976747064474,3819826307,4034264465,0.027048676091036023,33,1000,58,turbo,Premium,tcp,23,1,467.96976747064474,43.940402690266204
1762320175,us-west-2,us-west-2c,metro,1581,2277,54.22919507305489,5.4982083663675985,388.4420378777365,3295910907,3618770403,0.03125601228871874,37,776,61,standard,Standard,quic,23,1,388.4420378777365,54.22919507305489
1762320235,eu-west-1,eu-west-1a,wan,1355,2264,52.7410670680532,5.357833755586351,470.46632439050273,3122720551,2814803050,0.027239082797141673,32,1184,60,turbo,Standard,tcp,23,1,470.46632439050273,52.7410670680532
1762320295,ap-southeast-1,ap-southeast-1c,dc,1538,2094,58.51978976915994,7.996337247769608,508.06776531177826,3277426516,3415615205,0.02491190302210073,27,1053,54,standard,Standard,tcp,23,1,508.06776531177826,58.51978976915994
1762320355,us-east-1,us-east-1c,wan,1681,2143,56.12623865817278,11.673203952550061,417.74704576352656,3712082370,4062497528,0.02950228247875792,35,720,70,standard,Premium,tcp,23,1,417.74704576352656,56.12623865817278
1762320415,us-west-2,us-west-2c,metro,1741,2296,56.04937572207302,8.609631630003646,441.5353326458498,3150274879,3409984609,0.029437350049583495,34,902,62,reliable,Premium,tcp,23,1,441.5353326458498,56.04937572207302
1762320475,us-west-2,us-west-2b,dc,1529,2980,58.37384919945225,7.103958265656439,448.9706007159555,3567143026,3470832217,0.02956649522151344,35,950,56,standard,Standard,tcp,23,1,448.9706007159555,58.37384919945225
1762320535,us-east-1,us-east-1a,dc,1258,2442,49.72714828925553,5.087699217609858,408.9912753253837,3583176042,3564362249,0.029588221284755314,30,948,63,turbo,Premium,tcp,23,1,408.9912753253837,49.72714828925553
1762320595,ap-southeast-1,ap-southeast-1a,dc,1829,2167,50.14207605456064,5.106337680719974,480.6502126716886,3107157554,3092655268,0.026896750249160748,33,1075,59,turbo,Standard,quic,23,1,480.6502126716886,50.14207605456064
1762320655,ap-southeast-1,ap-southeast-1a,dc,1389,2030,65.01762378156414,6.845457012150014,442.18878354910663,3857706652,3950465954,0.028894141638719055,32,1054,72,turbo,Economy,tcp,23,1,442.18878354910663,65.01762378156414
1762320715,ap-southeast-1,ap-southeast-1c,metro,1049,2983,51.1437482293351,12.558048396744919,469.2128131748471,3776183460,3693133835,0.027876136950989033,33,1031,56,reliable,Premium,quic,23,1,469.2128131748471,51.1437482293351
1762320775,us-east-1,us-east-1a,dc,1747,2123,60.3890746394415,7.056100572059064,403.8615820893907,2674928550,2478730325,0.030990590456751736,33,823,60,standard,Standard,udp,23,1,403.8615820893907,60.3890746394415
1762320835,ap-southeast-1,ap-southeast-1a,dc,1497,2573,58.50052558769927,9.5582666791536,426.3632759633252,3589497071,3834651145,0.030780864242059967,36,766,61,standard,Standard,tcp,23,1,426.3632759633252,58.50052558769927
1762320895,us-west-2,us-west-2a,wan,1667,2230,43.39166848451734,6.781692614736766,484.35525887088426,3158496880,3202020780,0.02586395951238944,30,930,63,standard,Premium,tcp,23,1,484.35525887088426,43.39166848451734
1762320955,us-east-1,us-east-1a,dc,1010,2964,55.0726697162843,7.367177604741346,429.5945333749073,3123333170,3408435915,0.02901190474566478,34,896,66,turbo,Standard,quic,23,1,429.5945333749073,55.0726697162843
1762321015,eu-west-1,eu-west-1b,wan,1775,2720,49.00451818396783,10.80679808339416,534.584383541166,4264541467,4066596864,0.02479445143590559,25,920,58,standard,Standard,tcp,23,1,534.584383541166,49.00451818396783
1762321075,us-west-2,us-west-2b,metro,1242,2153,55.2370748542639,6.047506314089965,428.25438169876554,3602526647,3663058175,0.030461857013258507,39,836,65,standard,Standard,udp,23,1,428.25438169876554,55.2370748542639
1762321135,us-east-1,us-east-1a,metro,1314,2709,48.2559162376902,6.039125725018894,459.47042726709,3269993770,3003269569,0.027334048416074334,30,1048,74,reliable,Premium,tcp,23,1,459.47042726709,48.2559162376902
1762321195,us-east-1,us-east-1b,metro,1490,2250,44.672115811781694,8.468072575424587,494.8657325731502,3394188734,3199766408,0.02613687480790252,29,907,65,turbo,Premium,quic,23,1,494.8657325731502,44.672115811781694
1762321255,us-west-2,us-west-2c,dc,1249,2963,53.75405478325354,6.98026426434701,377.31790433284414,3252516234,3397575959,0.031333489103258914,37,791,82,standard,Premium,udp,23,1,377.31790433284414,53.75405478325354
1762321315,us-east-1,us-east-1a,metro,1033,2480,56.50123749555614,6.216030661892786,360.1957503804569,2729109436,2781899383,0.03389331264386468,35,733,72,standard,Economy,udp,23,1,360.1957503804569,56.50123749555614
1762321375,us-east-1,us-east-1c,wan,1297,2137,62.32725347545203,6.701428645721291,371.9533752509909,2578058914,2826652707,0.03271325897247208,36,667,65,reliable,Premium,tcp,23,1,371.9533752509909,62.32725347545203
1762321435,us-east-1,us-east-1c,dc,1353,2165,58.518284291085294,8.647598991538203,511.3653961508548,4173405867,4048292135,0.024682842599858937,27,944,52,turbo,Standard,tcp,23,1,511.3653961508548,58.518284291085294
1762321495,us-west-2,us-west-2a,dc,1513,2916,60.95082504687222,6.12082525698652,420.6432836848734,3168195011,3184958100,0.029945398816291283,33,902,109,reliable,Standard,tcp,23,1,420.6432836848734,60.95082504687222
1762321555,eu-west-1,eu-west-1a,dc,1567,2024,50.493618290763806,9.960649706655122,576.1461552629083,4747964946,5222256788,0.02190465609795301,24,1212,49,standard,Standard,tcp,23,1,576.1461552629083,50.493618290763806
1762321615,us-east-1,us-east-1b,wan,1862,2248,48.97710813617074,4.934890235725239,420.02381104662624,3675979059,3338217717,0.029298330297671808,34,851,60,standard,Standard,tcp,23,1,420.02381104662624,48.97710813617074
1762321675,us-west-2,us-west-2b,wan,1448,2020,50.082331318085146,7.002091036072564,457.46375613934754,2907054027,2968410899,0.029362885102711737,35,1066,57,turbo,Standard,tcp,23,1,457.46375613934754,50.082331318085146
1762321735,us-west-2,us-west-2a,metro,1149,2168,49.78254583167052,6.834717873694804,525.3416886078894,3892854301,4263845563,0.02389289572181537,28,1005,49,reliable,Economy,tcp,23,1,525.3416886078894,49.78254583167052
1762321795,ap-southeast-1,ap-southeast-1a,dc,1876,2351,44.41076304024653,6.16852576697605,548.5408353874518,4056872350,3880207987,0.02320305512689135,28,1069,77,standard,Premium,tcp,23,1,548.5408353874518,44.41076304024653
1762321855,eu-west-1,eu-west-1c,metro,1980,2092,50.320459772073974,6.318258911149639,551.3113698113156,5028714267,4528599753,0.02330861695372342,28,1051,51,turbo,Premium,tcp,23,1,551.3113698113156,50.320459772073974
1762321915,ap-southeast-1,ap-southeast-1c,metro,1423,2204,53.1697054158138,9.143880329492223,508.6545025091528,4795494936,4546601224,0.026301967930015664,30,1083,55,standard,Economy,tcp,23,1,508.6545025091528,53.1697054158138
1762321975,us-east-1,us-east-1b,metro,1563,2942,52.7094844493239,7.424647320256263,499.4393172700688,4167969414,4155909508,0.02519076475000674,33,1057,56,standard,Economy,tcp,23,1,499.4393172700688,52.7094844493239
1762322035,ap-southeast-1,ap-southeast-1a,dc,1706,2175,56.23254610081017,8.668511968907163,477.86253843955484,3619611851,3354498407,0.027046367465042853,29,730,66,turbo,Standard,tcp,23,1,477.86253843955484,56.23254610081017
1762322095,us-west-2,us-west-2b,dc,1278,2870,46.119331692043254,4.857448007482748,487.15424478782757,3739470833,3780855216,0.025648869114177922,30,973,53,standard,Economy,udp,23,1,487.15424478782757,46.119331692043254
1762322155,us-east-1,us-east-1b,metro,1262,2418,58.63029826230754,5.965403031562946,420.676905163069,3524716670,3699249212,0.030695397625239904,33,834,59,standard,Standard,quic,23,1,420.676905163069,58.63029826230754
1762322215,ap-southeast-1,ap-southeast-1c,dc,1166,2327,51.155460408980005,5.1734327526283925,407.32624680838035,3324146878,3093201257,0.02990121742619796,32,784,61,reliable,Standard,tcp,23,1,407.32624680838035,51.155460408980005
1762322275,ap-southeast-1,ap-southeast-1c,metro,1513,2494,47.89194683133817,5.107669171551192,448.0674681089481,4030351261,3940663378,0.02887286660354491,34,1028,60,turbo,Economy,tcp,23,1,448.0674681089481,47.89194683133817
1762322335,us-east-1,us-east-1b,dc,1106,2882,55.67423267826945,7.766696235307178,439.72695985324924,3753921561,3724707301,0.02893464826609581,30,810,65,standard,Standard,udp,23,1,439.72695985324924,55.67423267826945
1762322395,us-west-2,us-west-2b,dc,1496,2081,59.80062838533831,7.342586050843664,425.5747885131319,2856972176,2939805308,0.028772687965045368,39,828,74,reliable,Economy,tcp,23,1,425.5747885131319,59.80062838533831
1762322455,ap-southeast-1,ap-southeast-1b,dc,1743,2131,50.699098813238265,7.860598306166344,534.8193723728358,4775839680,4925738660,0.023461429142538525,30,1057,49,standard,Standard,tcp,0,2,534.8193723728358,50.699098813238265
1762322515,eu-west-1,eu-west-1c,dc,1525,2634,47.715757097436445,5.19729477871283,547.7652604285255,3947716950,3979962343,0.02292335756573239,25,1097,56,turbo,Standard,tcp,0,2,547.7652604285255,47.715757097436445
1762322575,us-west-2,us-west-2b,metro,1713,2557,51.329751914777916,6.047428137537051,504.42034431459234,4382337742,3980247430,0.026956943302748053,30,926,55,standard,Standard,tcp,0,2,504.42034431459234,51.329751914777916
1762322635,us-east-1,us-east-1c,wan,1484,2860,46.98830938769825,9.086248343211663,573.876504052763,3710494773,3716629633,0.02196164743769463,27,1210,60,standard,Standard,quic,0,2,573.876504052763,46.98830938769825
1762322695,ap-southeast-1,ap-southeast-1a,dc,1119,2218,47.22446830465679,10.211290619693727,442.91554429332473,3223017491,2921833292,0.030301870854599695,34,629,56,standard,Standard,udp,0,2,442.91554429332473,47.22446830465679
1762322755,eu-west-1,eu-west-1a,dc,1989,2267,44.27104792347472,9.52226498259273,490.3170270360141,4201224587,4492107380,0.025532761223707078,34,874,70,turbo,Standard,tcp,0,2,490.3170270360141,44.27104792347472
1762322815,us-west-2,us-west-2b,metro,1815,2484,51.39792640413974,8.550644770642574,464.15888396985974,4346522555,4552790498,0.02679864131217567,31,823,53,standard,Standard,tcp,0,2,464.15888396985974,51.39792640413974
1762322875,us-east-1,us-east-1b,dc,1173,2704,55.06562572152917,7.837579368648623,406.673169146347,3072698615,3043993672,0.0326276070912711,38,912,61,standard,Premium,udp,0,2,406.673169146347,55.06562572152917
1762322935,us-east-1,us-east-1c,wan,1310,2551,50.263363606445424,9.925675482759875,495.86596570786503,3499147645,3541467743,0.026493755110503697,28,1026,61,turbo,Economy,tcp,0,2,495.86596570786503,50.263363606445424
1762322995,us-west-2,us-west-2a,wan,1945,2290,53.684876839207774,7.873284896515925,493.9126245808358,4460871480,4372623466,0.026833687662693697,32,1046,56,standard,Standard,quic,0,2,493.9126245808358,53.684876839207774
1762323055,eu-west-1,eu-west-1a,wan,1372,2167,45.13899206107297,10.669357095488117,575.6724871621066,5145407789,5411071445,0.02369100267764336,30,1160,61,standard,Standard,tcp,0,2,575.6724871621066,45.13899206107297
1762323115,us-west-2,us-west-2b,dc,1344,2430,51.23786669813734,5.1739881422123215,531.5405842277389,4254473707,4642673182,0.02759238544188737,33,1146,58,standard,Standard,tcp,0,2,531.5405842277389,51.23786669813734
1762323175,us-east-1,us-east-1c,dc,1252,2075,51.83753322419078,10.276689933698263,448.79065878353975,3199886700,3357811793,0.027663288766335017,27,889,57,standard,Standard,tcp,0,2,448.79065878353975,51.83753322419078
1762323235,us-east-1,us-east-1c,metro,1919,2061,54.481563394346864,7.070849357770307,592.7046283167094,4304288345,4259333971,0.02053708992317793,22,1224,43,standard,Standard,quic,0,2,592.7046283167094,54.481563394346864
1762323295,us-west-2,us-west-2b,metro,1740,2624,47.35098439481885,4.97221004940929,561.0516847762676,4392546585,4066336960,0.02215637716741984,23,1041,43,reliable,Economy,quic,0,2,561.0516847762676,47.35098439481885
1762323355,ap-southeast-1,ap-southeast-1c,dc,1045,2221,60.24836879895685,6.508753950706873,529.1048851734308,4963650513,4746414051,0.025250801798879962,28,1119,48,turbo,Economy,quic,0,2,529.1048851734308,60.24836879895685
1762323415,us-west-2,us-west-2c,dc,1449,2684,52.3262682025789,9.05586647516063,488.6757950575084,3245145484,3289794553,0.026005568151566273,29,995,68,reliable,Standard,udp,0,2,488.6757950575084,52.3262682025789
1762323475,eu-west-1,eu-west-1b,metro,1541,2578,51.330212238867624,6.543934304937833,452.028038163826,3361389136,3048369463,0.028298207354374275,34,920,55,turbo,Standard,tcp,0,2,452.028038163826,51.330212238867624
1762323535,us-east-1,us-east-1b,wan,1758,2694,46.43327705887926,12.771081430280368,481.3896611964474,4332376094,4439160786,0.027863070076636163,31,955,64,turbo,Standard,tcp,0,2,481.3896611964474,46.43327705887926
1762323595,ap-southeast-1,ap-southeast-1b,metro,1971,2415,40.06368558045107,4.256432042764593,554.4374309852093,5165623455,4966198766,0.02342748630936415,27,1205,51,turbo,Standard,quic,0,2,554.4374309852093,40.06368558045107
1762323655,us-east-1,us-east-1a,metro,1313,2495,40.331322813182695,5.096902139281118,594.2293152967304,3833223845,3601925017,0.020356187355204225,26,1166,48,turbo,Economy,tcp,0,2,594.2293152967304,40.331322813182695
1762323715,us-west-2,us-west-2b,metro,1276,2988,41.74385963349958,4.980944290645393,577.1621764136095,4701124890,4759173682,0.021731893238501058,27,1119,60,reliable,Economy,quic,0,2,577.1621764136095,41.74385963349958
1762323775,us-east-1,us-east-1a,metro,1165,2855,53.19622365652656,6.771522841662026,475.5575289106863,3896012958,3888717902,0.026292009737272793,31,736,64,standard,Standard,quic,0,2,475.5575289106863,53.19622365652656
1762323835,ap-southeast-1,ap-southeast-1a,wan,1526,2798,50.16821672792159,7.023995892845231,444.01912833554945,3498315035,3436106356,0.02845074856742342,31,834,61,standard,Standard,tcp,0,2,444.01912833554945,50.16821672792159
1762323895,us-east-1,us-east-1b,dc,1229,2928,50.58241964549448,7.2254694435560385,507.0443123455602,3258834547,3120231600,0.02489535218673559,30,856,74,standard,Economy,udp,0,2,507.0443123455602,50.58241964549448
1762323955,us-west-2,us-west-2c,wan,1567,2952,60.83099022579056,6.085692463159554,411.5780317218574,3000654800,2916015451,0.029422407469872233,36,708,69,turbo,Economy,udp,0,2,411.5780317218574,60.83099022579056
1762324015,us-west-2,us-west-2c,dc,1360,2745,48.75303895636378,5.061641797699299,516.158385709239,3962224452,3752622553,0.0258695394271024,30,1079,56,standard,Standard,tcp,0,2,516.158385709239,48.75303895636378
1762324075,us-east-1,us-east-1a,dc,1028,2984,60.76478995808069,6.14786565320278,492.6198706850666,3855080149,4211112580,0.028855201252441176,31,836,76,standard,Standard,quic,0,2,492.6198706850666,60.76478995808069
1762324135,eu-west-1,eu-west-1c,metro,1053,2120,45.28603635297462,8.527634863752477,476.6981749065879,4447105779,4653424254,0.02949302000851976,34,888,66,turbo,Economy,tcp,0,2,476.6981749065879,45.28603635297462
1762324195,us-west-2,us-west-2a,dc,1936,2860,53.23383992629235,6.075076956950128,420.2648466366602,3047020966,2916007037,0.029342269280129306,35,815,60,standard,Premium,tcp,0,2,420.2648466366602,53.23383992629235
1762324255,us-west-2,us-west-2b,dc,1652,2230,46.01943511552082,5.516713683540106,525.6800053284858,3405114530,3460609981,0.025480768413900422,33,1112,50,reliable,Premium,quic,0,2,525.6800053284858,46.01943511552082
1762324315,ap-southeast-1,ap-southeast-1a,wan,1382,2814,56.01428512943981,6.798452966452562,473.36495801690444,3156951607,3003737248,0.027467371485246833,31,999,59,turbo,Premium,udp,0,2,473.36495801690444,56.01428512943981
1762324375,eu-west-1,eu-west-1a,dc,1508,2318,41.72583393744512,7.957570099006998,441.5041582144856,3267418122,2978594704,0.029534612026168555,37,760,55,turbo,Premium,quic,0,2,441.5041582144856,41.72583393744512
1762324435,us-east-1,us-east-1c,wan,1753,2221,49.96507908731507,5.025043029257875,356.38688933591754,3114961604,3006571521,0.03405300517364296,39,625,99,reliable,Economy,quic,0,2,356.38688933591754,49.96507908731507
1762324495,us-east-1,us-east-1a,metro,1310,2398,49.53205315037178,5.205734235327267,498.62425474746817,4089507087,3790649441,0.02899484525184827,32,1023,59,turbo,Premium,quic,0,2,498.62425474746817,49.53205315037178
1762324555,ap-southeast-1,ap-southeast-1c,wan,1185,2253,53.326259613373104,7.644027206042255,588.6125798334872,5151105442,5409252779,0.020733926878823444,24,1132,69,standard,Standard,quic,0,2,588.6125798334872,53.326259613373104
1762324615,eu-west-1,eu-west-1a,wan,1068,2370,46.97606113381686,11.340116729137295,583.0629607273935,5352914340,5822764725,0.022315424299371212,29,1102,57,standard,Economy,quic,0,2,583.0629607273935,46.97606113381686
1762324675,eu-west-1,eu-west-1b,metro,1519,2348,44.38500337014451,6.497343169846901,477.1451871706864,3183296865,3045621438,0.027467577237414657,32,978,55,standard,Economy,tcp,0,2,477.1451871706864,44.38500337014451
1762324735,eu-west-1,eu-west-1b,metro,1882,2537,45.519697187453296,5.157218612845468,469.889396981911,3735733175,4053217592,0.026844836572801047,33,908,55,standard,Standard,quic,0,2,469.889396981911,45.519697187453296
1762324795,us-west-2,us-west-2c,wan,1360,2362,57.19301287403721,7.186674837265713,523.4387128037512,4321806537,4566453708,0.02432661159874619,28,995,55,reliable,Standard,tcp,0,2,523.4387128037512,57.19301287403721
1762324855,ap-southeast-1,ap-southeast-1c,metro,1055,2690,49.39028960398952,12.31522652474887,450.0807280405854,3421825914,3584642635,0.02769046873123703,32,735,56,reliable,Standard,tcp,0,2,450.0807280405854,49.39028960398952
1762324915,us-west-2,us-west-2a,dc,1874,2874,44.53070338820252,5.954947301780488,515.0895949909733,3974398457,3624842554,0.026690512501807873,33,891,49,reliable,Premium,quic,0,2,515.0895949909733,44.53070338820252
1762324975,us-west-2,us-west-2c,wan,1885,2232,55.47166210719257,6.482403576833828,538.3040139192345,3529478958,3411074667,0.025199542478837638,31,1093,67,reliable,Premium,tcp,0,2,538.3040139192345,55.47166210719257
1762325035,ap-southeast-1,ap-southeast-1c,dc,1377,2172,51.98815196822419,6.16596761511935,561.3466611942154,3635282444,3713229202,0.02288467556532372,24,961,66,reliable,Premium,quic,0,2,561.3466611942154,51.98815196822419
1762325095,eu-west-1,eu-west-1a,dc,1031,2545,56.62068340753386,12.486595631285718,494.99229617600236,3181115781,3428011046,0.025967067154657412,26,847,60,reliable,Standard,tcp,0,2,494.99229617600236,56.62068340753386
1762325155,eu-west-1,eu-west-1a,metro,1680,2037,45.758974974113336,7.114104689145466,489.81631249115173,4091916003,3942338247,0.025774307310042217,29,884,58,standard,Premium,udp,0,2,489.81631249115173,45.758974974113336
1762325215,us-east-1,us-east-1b,metro,1979,2646,44.5694282618196,6.78115181693024,456.1008706621719,3014226068,3018454238,0.02875371817118886,31,869,55,standard,Standard,quic,0,2,456.1008706621719,44.5694282618196
